"ID","Bin","TaxonRelativeAbundance","Kingdom","Phylum","Class","Order","Family","Genus","Species"
"ASV_1514","Bin52",5.39751214573176e-05,"Bacteria","Actinobacteriota","Actinobacteria","Micromonosporales","Micromonosporaceae","Actinoplanes","campanulatus/capillaceus/hulinensis/octamycinicus/purpeobrunneus/roseosporangius"
"ASV_1515","Bin26",5.74316563289685e-05,"Bacteria","Chloroflexi","Anaerolineae","SBR1031",NA,NA,NA
"ASV_1516","Bin153",5.8761092818065e-05,"Bacteria","Proteobacteria","Alphaproteobacteria","Sphingomonadales","Sphingomonadaceae","Altererythrobacter",NA
"ASV_1517","Bin49",5.98246420093422e-05,"Bacteria","Actinobacteriota","Actinobacteria","Micromonosporales","Micromonosporaceae","Actinoplanes",NA
"ASV_1518","Bin82",5.58363325420527e-05,"Bacteria","Actinobacteriota","MB-A2-108",NA,NA,NA,NA
"ASV_1519","Bin83",5.07844738834861e-05,"Bacteria","Actinobacteriota","MB-A2-108",NA,NA,NA,NA
"ASV_1520","Bin138",5.6102219839872e-05,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Devosiaceae","Devosia","submarina"
"ASV_1521","Bin69",5.55704452442334e-05,"Bacteria","Actinobacteriota","Actinobacteria","Micrococcales","Micrococcaceae",NA,NA
"ASV_1522","Bin87",5.84952055202457e-05,"Bacteria","Actinobacteriota","Acidimicrobiia","Microtrichales","Ilumatobacteraceae",NA,NA
"ASV_1523","Bin75",5.66339944355106e-05,"Bacteria","Actinobacteriota","Actinobacteria","Propionibacteriales","Nocardioidaceae","Nocardioides",NA
"ASV_1524","Bin148",5.53045579464141e-05,"Bacteria","Proteobacteria","Alphaproteobacteria","Caulobacterales","Hyphomonadaceae","SWB02",NA
"ASV_1525","Bin121",5.95587547115229e-05,"Bacteria","Gemmatimonadota","Gemmatimonadetes","Gemmatimonadales","Gemmatimonadaceae",NA,NA
"ASV_1526","Bin152",5.3443346861679e-05,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Beijerinckiaceae","Microvirga",NA
"ASV_1527","Bin31",6.24835149875352e-05,"Bacteria","Chloroflexi","Anaerolineae","Caldilineales","Caldilineaceae",NA,NA
"ASV_1528","Bin19",5.39751214573176e-05,"Bacteria","Chloroflexi","JG30-KF-CM66",NA,NA,NA,NA
"ASV_1529","Bin3",6.03564166049808e-05,"Bacteria","Chloroflexi","Chloroflexia","Chloroflexales","Roseiflexaceae",NA,NA
"ASV_1530","Bin27",5.47727833507755e-05,"Bacteria","Chloroflexi","Anaerolineae","SBR1031","A4b",NA,NA
"ASV_1531","Bin132",6.27494022853545e-05,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhodospirillales","Rhodospirillaceae",NA,NA
"ASV_1532","Bin175",4.81256009052931e-05,"Bacteria","Patescibacteria","Saccharimonadia","Saccharimonadales","LWQ8",NA,NA
"ASV_1533","Bin176",5.39751214573176e-05,"Bacteria","Patescibacteria","Saccharimonadia","Saccharimonadales",NA,NA,NA
"ASV_1534","Bin43",5.68998817333299e-05,"Bacteria","Cyanobacteria","Sericytochromatia",NA,NA,NA,NA
"ASV_1535","Bin28",5.66339944355106e-05,"Bacteria","Chloroflexi","Anaerolineae","SBR1031","A4b",NA,NA
"ASV_1536","Bin132",6.43447260722703e-05,"Bacteria","Proteobacteria","Alphaproteobacteria","Caulobacterales","Caulobacteraceae","Phenylobacterium",NA
"ASV_1537","Bin92",5.55704452442334e-05,"Bacteria","Actinobacteriota","Acidimicrobiia","Microtrichales","Iamiaceae","Iamia",NA
"ASV_1538","Bin177",5.63681071376913e-05,"Bacteria","Patescibacteria","Saccharimonadia","Saccharimonadales",NA,NA,NA
"ASV_1539","Bin5",6.96624720286563e-05,"Bacteria","Chloroflexi","Chloroflexia","Kallotenuales","AKIW781",NA,NA
"ASV_1540","Bin92",5.45068960529562e-05,"Bacteria","Actinobacteriota","Acidimicrobiia","Microtrichales","Iamiaceae","Iamia",NA
"ASV_1541","Bin20",5.95587547115229e-05,"Bacteria","Chloroflexi","Anaerolineae","SBR1031",NA,NA,NA
"ASV_1542","Bin50",6.38129514766317e-05,"Bacteria","Actinobacteriota","Actinobacteria","Micromonosporales","Micromonosporaceae","Luedemannella",NA
"ASV_1543","Bin28",6.1419965796258e-05,"Bacteria","Chloroflexi","Anaerolineae","SBR1031","A4b",NA,NA
"ASV_1544","Bin26",5.68998817333299e-05,"Bacteria","Chloroflexi","Anaerolineae","SBR1031",NA,NA,NA
"ASV_1546","Bin56",5.76975436267878e-05,"Bacteria","Actinobacteriota","Actinobacteria","Corynebacteriales","Mycobacteriaceae","Mycobacterium",NA
"ASV_1547","Bin119",6.24835149875352e-05,"Bacteria","Acidobacteriota","Subgroup 21",NA,NA,NA,NA
"ASV_1548","Bin68",5.90269801158843e-05,"Bacteria","Actinobacteriota","Actinobacteria","Micrococcales","Micrococcaceae","Glutamicibacter","arilaitensis/mysorens/nicotianae/uratoxydans"
"ASV_1549","Bin158",5.18480230747633e-05,"Bacteria","Proteobacteria","Alphaproteobacteria","Sphingomonadales","Sphingomonadaceae","Sphingomonas","astaxanthinifaciens"
"ASV_1550","Bin110",5.53045579464141e-05,"Bacteria","Acidobacteriota","Blastocatellia","Blastocatellales","Blastocatellaceae",NA,NA
"ASV_1551","Bin80",5.13162484791247e-05,"Bacteria","Actinobacteriota",NA,NA,NA,NA,NA
"ASV_1552","Bin51",5.98246420093422e-05,"Bacteria","Actinobacteriota","Actinobacteria","Micromonosporales","Micromonosporaceae","Plantactinospora","endophytica"
"ASV_1553","Bin32",6.54082752635475e-05,"Bacteria","Chloroflexi","Anaerolineae","Caldilineales","Caldilineaceae",NA,NA
"ASV_1554","Bin40",5.53045579464141e-05,"Bacteria","Armatimonadota","Fimbriimonadia","Fimbriimonadales","Fimbriimonadaceae",NA,NA
"ASV_1555","Bin88",5.63681071376913e-05,"Bacteria","Actinobacteriota","Acidimicrobiia",NA,NA,NA,NA
"ASV_1556","Bin4",5.29115722660405e-05,"Bacteria","Chloroflexi","Chloroflexia","Chloroflexales","Roseiflexaceae",NA,NA
"ASV_1557","Bin168",4.86573755009317e-05,"Bacteria","Planctomycetota","Phycisphaerae","Tepidisphaerales","WD2101 soil group",NA,NA
"ASV_1558","Bin118",6.30152895831738e-05,"Bacteria","Firmicutes","Clostridia","Peptostreptococcales-Tissierellales","Tepidimicrobium",NA,NA
"ASV_1559","Bin31",5.34433468616791e-05,"Bacteria","Chloroflexi","Anaerolineae","Caldilineales","Caldilineaceae",NA,NA
"ASV_1560","Bin61",5.79634309246071e-05,"Bacteria","Actinobacteriota","Actinobacteria","Streptomycetales","Streptomycetaceae","Streptomyces",NA
"ASV_1561","Bin152",4.6264389820558e-05,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Beijerinckiaceae","Psychroglaciecola",NA
"ASV_1562","Bin108",6.46106133700896e-05,"Bacteria","Acidobacteriota","Blastocatellia","Blastocatellales","Blastocatellaceae",NA,NA
"ASV_1563","Bin5",4.86573755009317e-05,"Bacteria","Chloroflexi","Chloroflexia","Kallotenuales","AKIW781",NA,NA
"ASV_1564","Bin12",5.68998817333299e-05,"Bacteria","Chloroflexi","Chloroflexia","Thermomicrobiales","JG30-KF-CM45",NA,NA
"ASV_1565","Bin61",6.11540784984387e-05,"Bacteria","Actinobacteriota","Actinobacteria","Streptomycetales","Streptomycetaceae","Streptomyces","carpaticus/cheonanensis/harbinensis/niger"
"ASV_1566","Bin76",5.39751214573176e-05,"Bacteria","Actinobacteriota","Actinobacteria","Propionibacteriales","Nocardioidaceae","Nocardioides",NA
"ASV_1567","Bin16",6.16858530940773e-05,"Bacteria","Chloroflexi","Dehalococcoidia","S085",NA,NA,NA
"ASV_1568","Bin39",5.13162484791247e-05,"Bacteria","Armatimonadota",NA,NA,NA,NA,NA
"ASV_1569","Bin10",5.29115722660405e-05,"Bacteria",NA,NA,NA,NA,NA,NA
"ASV_1570","Bin22",5.58363325420527e-05,"Bacteria","Chloroflexi","TK10",NA,NA,NA,NA
"ASV_1571","Bin155",4.28078549489071e-05,"Bacteria","Proteobacteria","Alphaproteobacteria","Sphingomonadales","Sphingomonadaceae","Sphingobium","herbicidovorans"
"ASV_1572","Bin156",5.98246420093422e-05,"Bacteria","Proteobacteria","Alphaproteobacteria","Sphingomonadales","Sphingomonadaceae","Ellin6055",NA
"ASV_1573","Bin24",5.55704452442334e-05,"Bacteria","Chloroflexi","Anaerolineae","SBR1031",NA,NA,NA
"ASV_1574","Bin56",4.57326152249194e-05,"Bacteria","Actinobacteriota","Actinobacteria","Corynebacteriales","Mycobacteriaceae","Mycobacterium",NA
"ASV_1575","Bin54",5.26456849682212e-05,"Bacteria","Actinobacteriota","Actinobacteria","Pseudonocardiales","Pseudonocardiaceae","Pseudonocardia",NA
"ASV_1576","Bin54",5.39751214573176e-05,"Bacteria","Actinobacteriota","Actinobacteria","Pseudonocardiales","Pseudonocardiaceae","Kibdelosporangium",NA
"ASV_1578","Bin72",4.59985025227387e-05,"Bacteria","Actinobacteriota","Actinobacteria","Propionibacteriales","Nocardioidaceae","Kribbella","albertanoniae/antibiotica"
"ASV_1579","Bin116",5.34433468616791e-05,"Bacteria","Planctomycetota","Planctomycetes","Gemmatales","Gemmataceae",NA,NA
"ASV_1580","Bin137",5.42410087551369e-05,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Rhizobiaceae",NA,NA
"ASV_1581","Bin138",5.39751214573176e-05,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Devosiaceae","Devosia",NA
"ASV_1582","Bin24",5.26456849682211e-05,"Bacteria","Chloroflexi","Anaerolineae","SBR1031",NA,NA,NA
"ASV_1583","Bin110",5.26456849682212e-05,"Bacteria","Acidobacteriota","Blastocatellia","Blastocatellales","Blastocatellaceae","Aridibacter",NA
"ASV_1584","Bin60",5.66339944355106e-05,"Bacteria","Actinobacteriota","Actinobacteria","Streptomycetales","Streptomycetaceae","Streptomyces","griseus"
"ASV_1585","Bin42",5.18480230747633e-05,"Bacteria","Armatimonadota","Chthonomonadetes","Chthonomonadales",NA,NA,NA
"ASV_1586","Bin100",5.10503611813054e-05,"Bacteria","Nitrospirota","Nitrospiria","Nitrospirales","Nitrospiraceae","Nitrospira",NA
"ASV_1587","Bin36",4.49349533314615e-05,"Bacteria","Chloroflexi","KD4-96",NA,NA,NA,NA
"ASV_1588","Bin174",5.21139103725826e-05,"Bacteria","Patescibacteria","Saccharimonadia","Saccharimonadales",NA,NA,NA
"ASV_1589","Bin12",5.63681071376913e-05,"Bacteria","Chloroflexi","Chloroflexia","Thermomicrobiales","JG30-KF-CM45",NA,NA
"ASV_1590","Bin104",5.79634309246071e-05,"Bacteria","Acidobacteriota","Acidobacteriae","Bryobacterales","Bryobacteraceae","Bryobacter",NA
"ASV_1591","Bin75",4.12125311619913e-05,"Bacteria","Actinobacteriota","Actinobacteria","Propionibacteriales","Nocardioidaceae","Nocardioides",NA
"ASV_1592","Bin119",5.84952055202457e-05,"Bacteria","Acidobacteriota","Subgroup 18",NA,NA,NA,NA
"ASV_1593","Bin172",5.13162484791247e-05,"Bacteria","Patescibacteria","Saccharimonadia","Saccharimonadales",NA,NA,NA
"ASV_1594","Bin61",5.58363325420527e-05,"Bacteria","Actinobacteriota","Actinobacteria","Frankiales",NA,NA,NA
"ASV_1595","Bin54",5.31774595638597e-05,"Bacteria","Actinobacteriota","Actinobacteria","Pseudonocardiales","Pseudonocardiaceae","Pseudonocardia",NA
"ASV_1596","Bin137",4.67961644161966e-05,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Rhizobiaceae","Shinella",NA
"ASV_1597","Bin172",5.07844738834861e-05,"Bacteria","Patescibacteria","Saccharimonadia","Saccharimonadales",NA,NA,NA
"ASV_1598","Bin6",5.18480230747633e-05,"Bacteria","Chloroflexi","Chloroflexia","Kallotenuales","AKIW781",NA,NA
"ASV_1599","Bin8",5.45068960529562e-05,"Bacteria","Chloroflexi","Chloroflexia","Chloroflexales","Chloroflexaceae","FFCH7168",NA
"ASV_1600","Bin12",5.79634309246071e-05,"Bacteria","Chloroflexi","Chloroflexia","Thermomicrobiales","JG30-KF-CM45",NA,NA
"ASV_1601","Bin11",5.23797976704019e-05,"Bacteria","Chloroflexi","Chloroflexia","Thermomicrobiales","JG30-KF-CM45",NA,NA
"ASV_1602","Bin137",4.99868119900282e-05,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Rhizobiaceae","Pseudaminobacter",NA
"ASV_1603","Bin27",5.31774595638597e-05,"Bacteria","Chloroflexi","Anaerolineae","SBR1031","A4b",NA,NA
"ASV_1604","Bin116",5.23797976704019e-05,"Bacteria","Planctomycetota","Planctomycetes","Gemmatales","Gemmataceae",NA,NA
"ASV_1605","Bin156",5.90269801158843e-05,"Bacteria","Proteobacteria","Alphaproteobacteria","Sphingomonadales","Sphingomonadaceae","Ellin6055",NA
"ASV_1606","Bin65",6.06223039028001e-05,"Bacteria","Actinobacteriota","Actinobacteria","Micrococcales","Microbacteriaceae",NA,NA
"ASV_1607","Bin163",4.3605516842365e-05,"Bacteria","Proteobacteria","Alphaproteobacteria","Holosporales","Holosporaceae",NA,NA
"ASV_1608","Bin137",5.47727833507755e-05,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Rhizobiaceae",NA,NA
"ASV_1609","Bin10",5.13162484791247e-05,"Bacteria","Chloroflexi","Chloroflexia","Chloroflexales","Herpetosiphonaceae","Herpetosiphon",NA
"ASV_1610","Bin171",5.68998817333299e-05,"Bacteria","Planctomycetota","Phycisphaerae","Phycisphaerales","Phycisphaeraceae","AKYG587",NA
"ASV_1611","Bin68",6.06223039028001e-05,"Bacteria","Actinobacteriota","Actinobacteria","Micrococcales","Micrococcaceae","Glutamicibacter","arilaitensis/mysorens/protophormiae/soli"
"ASV_1612","Bin137",5.47727833507755e-05,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Rhizobiaceae","Ensifer",NA
"ASV_1613","Bin37",4.59985025227387e-05,"Bacteria","Chloroflexi","KD4-96",NA,NA,NA,NA
"ASV_1614","Bin76",4.52008406292808e-05,"Bacteria","Actinobacteriota","Actinobacteria","Propionibacteriales","Nocardioidaceae","Nocardioides",NA
"ASV_1615","Bin62",5.21139103725826e-05,"Bacteria","Actinobacteriota","Actinobacteria","Micrococcales","Dermabacteraceae","Brachybacterium","paraconglomeratum/sacelli"
"ASV_1616","Bin22",5.98246420093422e-05,"Bacteria","Chloroflexi","TK10",NA,NA,NA,NA
"ASV_1617","Bin86",4.70620517140159e-05,"Bacteria","Actinobacteriota","Acidimicrobiia","Microtrichales","Ilumatobacteraceae","CL500-29 marine group",NA
"ASV_1618","Bin143",5.13162484791247e-05,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Xanthobacteraceae","Pseudorhodoplanes",NA
"ASV_1619","Bin18",4.44031787358229e-05,"Bacteria","Chloroflexi","Dehalococcoidia","S085",NA,NA,NA
"ASV_1620","Bin11",5.07844738834861e-05,"Bacteria","Chloroflexi","Chloroflexia","Thermomicrobiales","JG30-KF-CM45",NA,NA
"ASV_1621","Bin65",5.63681071376913e-05,"Bacteria","Actinobacteriota","Actinobacteria","Micrococcales","Microbacteriaceae","Microbacterium","yannicii"
"ASV_1622","Bin88",5.39751214573176e-05,"Bacteria","Actinobacteriota","Acidimicrobiia",NA,NA,NA,NA
"ASV_1623","Bin80",5.45068960529562e-05,"Bacteria","Actinobacteriota","Actinobacteria","Euzebyales","Euzebyaceae",NA,NA
"ASV_1624","Bin24",4.99868119900282e-05,"Bacteria","Chloroflexi","Anaerolineae","SBR1031",NA,NA,NA
"ASV_1625","Bin69",4.70620517140159e-05,"Bacteria","Actinobacteriota","Actinobacteria","Micrococcales","Micrococcaceae",NA,NA
"ASV_1626","Bin84",5.13162484791247e-05,"Bacteria","Actinobacteriota","Acidimicrobiia","Microtrichales","Iamiaceae","Iamia",NA
"ASV_1627","Bin51",4.78597136074738e-05,"Bacteria","Actinobacteriota","Actinobacteria","Micromonosporales","Micromonosporaceae",NA,NA
"ASV_1628","Bin170",5.31774595638597e-05,"Bacteria","Planctomycetota","Phycisphaerae","Phycisphaerales","Phycisphaeraceae","SM1A02",NA
"ASV_1629","Bin54",4.73279390118352e-05,"Bacteria","Actinobacteriota","Actinobacteria","Pseudonocardiales","Pseudonocardiaceae","Pseudonocardia",NA
"ASV_1630","Bin30",5.05185865856668e-05,"Bacteria","Chloroflexi","Anaerolineae","Caldilineales","Caldilineaceae",NA,NA
"ASV_1631","Bin173",4.65302771183773e-05,"Bacteria","Patescibacteria","Saccharimonadia","Saccharimonadales","LWQ8",NA,NA
"ASV_1632","Bin63",5.45068960529562e-05,"Bacteria","Actinobacteriota","Actinobacteria","Micrococcales","Promicromonosporaceae","Promicromonospora","kroppenstedtii/sukumoe"
"ASV_1633","Bin76",5.45068960529562e-05,"Bacteria","Actinobacteriota","Actinobacteria","Propionibacteriales","Nocardioidaceae","Nocardioides",NA
"ASV_1634","Bin62",4.41372914380036e-05,"Bacteria","Actinobacteriota","Actinobacteria","Micrococcales","Intrasporangiaceae","Phycicoccus",NA
"ASV_1635","Bin28",5.68998817333299e-05,"Bacteria","Chloroflexi","Anaerolineae","SBR1031","A4b",NA,NA
"ASV_1636","Bin137",4.91891500965703e-05,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Rhizobiaceae","Allorhizobium-Neorhizobium-Pararhizobium-Rhizobium",NA
"ASV_1637","Bin52",5.21139103725826e-05,"Bacteria","Actinobacteriota","Actinobacteria","Micromonosporales","Micromonosporaceae","Actinoplanes","abujensis/bogorensis/brasiliensis/ferrugineus"
"ASV_1638","Bin9",4.73279390118352e-05,"Bacteria","Chloroflexi","Chloroflexia","Chloroflexales","Chloroflexaceae","Candidatus Chloroploca",NA
"ASV_1639","Bin18",4.54667279271001e-05,"Bacteria","Chloroflexi","Dehalococcoidia","S085",NA,NA,NA
"ASV_1640","Bin168",4.78597136074738e-05,"Bacteria","Planctomycetota","Phycisphaerae","Tepidisphaerales","WD2101 soil group",NA,NA
"ASV_1641","Bin13",5.21139103725826e-05,"Bacteria","Chloroflexi","Chloroflexia","Thermomicrobiales","Thermomicrobiaceae","Nitrolancea",NA
"ASV_1642","Bin114",4.73279390118352e-05,"Bacteria","Planctomycetota","Planctomycetes","Isosphaerales","Isosphaeraceae","Singulisphaera",NA
"ASV_1643","Bin112",4.73279390118352e-05,"Bacteria","Verrucomicrobiota","Verrucomicrobiae","Verrucomicrobiales","Verrucomicrobiaceae","Roseimicrobium",NA
"ASV_1644","Bin118",5.58363325420527e-05,"Bacteria","Firmicutes","Clostridia","Clostridiales","Clostridiaceae","Clostridium sensu stricto 1","acetobutylicum/beijerinckii/butyricum/diolis/pasteurianum/roseum/saccharoperbutylacetonicum"
"ASV_1645","Bin24",5.47727833507755e-05,"Bacteria","Chloroflexi","Anaerolineae","SBR1031",NA,NA,NA
"ASV_1646","Bin33",4.73279390118352e-05,"Bacteria","Chloroflexi","Anaerolineae","Ardenticatenales","Ardenticatenaceae",NA,NA
"ASV_1647","Bin154",5.29115722660405e-05,"Bacteria","Proteobacteria","Alphaproteobacteria","Sphingomonadales","Sphingomonadaceae","Altererythrobacter",NA
"ASV_1648","Bin28",5.1582135776944e-05,"Bacteria","Chloroflexi","Anaerolineae","SBR1031","A4b",NA,NA
"ASV_1649","Bin108",5.07844738834861e-05,"Bacteria","Acidobacteriota","Blastocatellia","Blastocatellales","Blastocatellaceae","JGI 0001001-H03",NA
"ASV_1650","Bin179",4.6264389820558e-05,"Bacteria","Firmicutes","Bacilli","Entomoplasmatales","type III",NA,NA
"ASV_1651","Bin36",4.38714041401843e-05,"Bacteria","Chloroflexi","KD4-96",NA,NA,NA,NA
"ASV_1652","Bin178",5.18480230747633e-05,"Bacteria","Patescibacteria","Saccharimonadia","Saccharimonadales","Saccharimonadaceae","TM7a",NA
"ASV_1653","Bin6",3.98830946728948e-05,"Bacteria","Chloroflexi","Chloroflexia","Kallotenuales","AKIW781",NA,NA
"ASV_1654","Bin10",4.67961644161966e-05,"Bacteria","Chloroflexi","Chloroflexia","Chloroflexales","Herpetosiphonaceae","Herpetosiphon",NA
"ASV_1655","Bin8",4.73279390118352e-05,"Bacteria","Chloroflexi","Chloroflexia","Chloroflexales","Chloroflexaceae","FFCH7168",NA
"ASV_1656","Bin119",5.26456849682211e-05,"Bacteria","Entotheonellaeota","Entotheonellia","Entotheonellales","Entotheonellaceae","Candidatus Entotheonella",NA
"ASV_1657","Bin60",5.07844738834861e-05,"Bacteria","Actinobacteriota","Actinobacteria","Streptomycetales","Streptomycetaceae","Streptomyces",NA
"ASV_1658","Bin37",5.13162484791247e-05,"Bacteria","Chloroflexi","Ktedonobacteria","Ktedonobacterales","Ktedonobacteraceae","Thermosporothrix",NA
"ASV_1659","Bin30",4.83914882031124e-05,"Bacteria","Chloroflexi","Anaerolineae","Caldilineales","Caldilineaceae",NA,NA
"ASV_1660","Bin31",5.42410087551369e-05,"Bacteria","Chloroflexi","Anaerolineae","Caldilineales","Caldilineaceae",NA,NA
"ASV_1661","Bin53",5.10503611813054e-05,"Bacteria","Actinobacteriota","Actinobacteria","Pseudonocardiales","Pseudonocardiaceae","Actinophytocola",NA
"ASV_1662","Bin3",4.78597136074738e-05,"Bacteria","Chloroflexi","Chloroflexia","Chloroflexales","Roseiflexaceae",NA,NA
"ASV_1663","Bin54",4.8923262798751e-05,"Bacteria","Actinobacteriota","Actinobacteria","Pseudonocardiales","Pseudonocardiaceae","Pseudonocardia",NA
"ASV_1664","Bin129",4.86573755009317e-05,"Bacteria","Proteobacteria","Alphaproteobacteria","Acetobacterales","Acetobacteraceae","Craurococcus-Caldovatus",NA
"ASV_1665","Bin58",4.99868119900282e-05,"Bacteria","Actinobacteriota","Actinobacteria","Frankiales","Geodermatophilaceae","Blastococcus",NA
"ASV_1666","Bin161",5.13162484791247e-05,"Bacteria","Proteobacteria","Alphaproteobacteria",NA,NA,NA,NA
"ASV_1667","Bin86",4.81256009052931e-05,"Bacteria","Actinobacteriota","Acidimicrobiia","Microtrichales","Ilumatobacteraceae",NA,NA
"ASV_1668","Bin133",4.86573755009317e-05,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales",NA,NA,NA
"ASV_1669","Bin68",3.53630106099667e-05,"Bacteria","Actinobacteriota","Actinobacteria","Micrococcales","Micrococcaceae","Pseudarthrobacter",NA
"ASV_1670","Bin125",4.59985025227387e-05,"Bacteria","Bdellovibrionota","Bdellovibrionia","Bdellovibrionales","Bdellovibrionaceae","Bdellovibrio",NA
"ASV_1671","Bin26",4.97209246922089e-05,"Bacteria","Chloroflexi","Anaerolineae","SBR1031",NA,NA,NA
"ASV_1672","Bin144",4.78597136074738e-05,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Rhizobiales Incertae Sedis","Alsobacter",NA
"ASV_1673","Bin22",4.52008406292808e-05,"Bacteria","Chloroflexi","TK10",NA,NA,NA,NA
"ASV_1674","Bin143",4.97209246922089e-05,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Amb-16S-1323",NA,NA
"ASV_1675","Bin124",5.02526992878475e-05,"Bacteria","Bdellovibrionota","Bdellovibrionia","Bdellovibrionales","Bdellovibrionaceae","Bdellovibrio",NA
"ASV_1676","Bin111",5.23797976704019e-05,"Bacteria","Acidobacteriota","Blastocatellia","11-24",NA,NA,NA
